CustomerID,SignupDate,ContractType,PaymentMethod,Age
CUST-01245,2023-02-21 20:00:00,One year,Bank Transfer,23
CUST-01246,2023-02-21 21:00:00,One year,Electronic Check,79
CUST-01247,2023-02-21 22:00:00,Month-to-month,Credit Card,66
CUST-01248,2023-02-21 23:00:00,Month-to-month,Credit Card,22
CUST-01249,2023-02-22 00:00:00,Two year,Credit Card,75
CUST-01250,2023-02-22 01:00:00,One year,Credit Card,23
CUST-01251,2023-02-22 02:00:00,One year,Mailed Check,76
CUST-01252,2023-02-22 03:00:00,Month-to-month,Mailed Check,73
CUST-01253,2023-02-22 04:00:00,Month-to-month,Bank Transfer,76
CUST-01254,2023-02-22 05:00:00,Month-to-month,Mailed Check,64
CUST-01255,2023-02-22 06:00:00,One year,Electronic Check,42
CUST-01256,2023-02-22 07:00:00,Month-to-month,Electronic Check,76
CUST-01257,2023-02-22 08:00:00,Month-to-month,Credit Card,68
CUST-01258,2023-02-22 09:00:00,Month-to-month,Electronic Check,67
CUST-01259,2023-02-22 10:00:00,Month-to-month,Bank Transfer,78
CUST-01260,2023-02-22 11:00:00,Month-to-month,Mailed Check,21
CUST-01261,2023-02-22 12:00:00,Month-to-month,Mailed Check,57
CUST-01262,2023-02-22 13:00:00,One year,Mailed Check,76
CUST-01263,2023-02-22 14:00:00,Month-to-month,Electronic Check,65
CUST-01264,2023-02-22 15:00:00,Month-to-month,Mailed Check,49
CUST-01265,2023-02-22 16:00:00,Month-to-month,Credit Card,73
CUST-01266,2023-02-22 17:00:00,Month-to-month,Credit Card,68
CUST-01267,2023-02-22 18:00:00,Month-to-month,Credit Card,69
CUST-01268,2023-02-22 19:00:00,Month-to-month,Electronic Check,52
CUST-01269,2023-02-22 20:00:00,One year,Mailed Check,27
CUST-01270,2023-02-22 21:00:00,Month-to-month,Electronic Check,51
CUST-01271,2023-02-22 22:00:00,One year,Mailed Check,53
CUST-01272,2023-02-22 23:00:00,Two year,Bank Transfer,23
CUST-01273,2023-02-23 00:00:00,One year,,60
CUST-01274,2023-02-23 01:00:00,Month-to-month,Electronic Check,63
CUST-01275,2023-02-23 02:00:00,Month-to-month,Credit Card,33
CUST-01276,2023-02-23 03:00:00,Month-to-month,Electronic Check,76
CUST-01277,2023-02-23 04:00:00,Month-to-month,Credit Card,70
CUST-01278,2023-02-23 05:00:00,Two year,Mailed Check,36
CUST-01279,2023-02-23 06:00:00,Month-to-month,Credit Card,51
CUST-01280,2023-02-23 07:00:00,Month-to-month,,42
CUST-01281,2023-02-23 08:00:00,One year,Mailed Check,48
CUST-01282,2023-02-23 09:00:00,One year,Bank Transfer,66
CUST-01283,2023-02-23 10:00:00,Month-to-month,Mailed Check,58
CUST-01284,2023-02-23 11:00:00,Month-to-month,Electronic Check,34
CUST-01285,2023-02-23 12:00:00,Month-to-month,Electronic Check,64
CUST-01286,2023-02-23 13:00:00,Month-to-month,Electronic Check,47
CUST-01287,2023-02-23 14:00:00,Month-to-month,Electronic Check,56
CUST-01288,2023-02-23 15:00:00,Month-to-month,Electronic Check,71
CUST-01289,2023-02-23 16:00:00,Month-to-month,Bank Transfer,72
CUST-01290,2023-02-23 17:00:00,Month-to-month,Bank Transfer,48
CUST-01291,2023-02-23 18:00:00,Month-to-month,Credit Card,36
CUST-01292,2023-02-23 19:00:00,Month-to-month,Electronic Check,79
CUST-01293,2023-02-23 20:00:00,Month-to-month,Mailed Check,52
CUST-01294,2023-02-23 21:00:00,One year,Electronic Check,46
CUST-01295,2023-02-23 22:00:00,Two year,Bank Transfer,76
CUST-01296,2023-02-23 23:00:00,Month-to-month,Electronic Check,18
CUST-01297,2023-02-24 00:00:00,Month-to-month,Bank Transfer,21
CUST-01298,2023-02-24 01:00:00,Month-to-month,Credit Card,45
CUST-01299,2023-02-24 02:00:00,One year,Credit Card,35
CUST-01300,2023-02-24 03:00:00,One year,Credit Card,43
CUST-01301,2023-02-24 04:00:00,Month-to-month,Bank Transfer,57
CUST-01302,2023-02-24 05:00:00,Two year,Electronic Check,36
CUST-01303,2023-02-24 06:00:00,Month-to-month,Electronic Check,72
CUST-01304,2023-02-24 07:00:00,Month-to-month,Mailed Check,72
CUST-01305,2023-02-24 08:00:00,One year,Bank Transfer,77
CUST-01306,2023-02-24 09:00:00,Two year,Mailed Check,74
CUST-01307,2023-02-24 10:00:00,One year,Credit Card,23
CUST-01308,2023-02-24 11:00:00,Two year,Electronic Check,18
CUST-01309,2023-02-24 12:00:00,Month-to-month,Bank Transfer,25
CUST-01310,2023-02-24 13:00:00,Two year,Mailed Check,50
CUST-01311,2023-02-24 14:00:00,Month-to-month,Mailed Check,68
CUST-01312,2023-02-24 15:00:00,Two year,Mailed Check,60
CUST-01313,2023-02-24 16:00:00,Month-to-month,Electronic Check,38
CUST-01314,2023-02-24 17:00:00,Two year,Electronic Check,41
CUST-01315,2023-02-24 18:00:00,Month-to-month,Electronic Check,42
CUST-01316,2023-02-24 19:00:00,One year,Bank Transfer,64
CUST-01317,2023-02-24 20:00:00,Month-to-month,Electronic Check,72
CUST-01318,2023-02-24 21:00:00,One year,Bank Transfer,74
CUST-01319,2023-02-24 22:00:00,Month-to-month,Mailed Check,60
CUST-01320,2023-02-24 23:00:00,Month-to-month,Mailed Check,36
CUST-01321,2023-02-25 00:00:00,Month-to-month,Credit Card,46
CUST-01322,2023-02-25 01:00:00,Month-to-month,Electronic Check,70
CUST-01323,2023-02-25 02:00:00,Two year,Mailed Check,27
CUST-01324,2023-02-25 03:00:00,Month-to-month,Electronic Check,73
CUST-01325,2023-02-25 04:00:00,Two year,Bank Transfer,29
CUST-01326,2023-02-25 05:00:00,Month-to-month,Mailed Check,50
CUST-01327,2023-02-25 06:00:00,Month-to-month,Electronic Check,73
CUST-01328,2023-02-25 07:00:00,One year,Mailed Check,24
CUST-01329,2023-02-25 08:00:00,One year,Mailed Check,34
CUST-01330,2023-02-25 09:00:00,Month-to-month,,78
CUST-01331,2023-02-25 10:00:00,Month-to-month,Mailed Check,78
CUST-01332,2023-02-25 11:00:00,One year,Mailed Check,75
CUST-01333,2023-02-25 12:00:00,Month-to-month,Mailed Check,77
CUST-01334,2023-02-25 13:00:00,Two year,Mailed Check,27
CUST-01335,2023-02-25 14:00:00,Two year,Bank Transfer,48
CUST-01336,2023-02-25 15:00:00,One year,Mailed Check,77
CUST-01337,2023-02-25 16:00:00,Month-to-month,Credit Card,23
CUST-01338,2023-02-25 17:00:00,One year,Mailed Check,34
CUST-01339,2023-02-25 18:00:00,Month-to-month,Electronic Check,67
CUST-01340,2023-02-25 19:00:00,Month-to-month,Credit Card,54
CUST-01341,2023-02-25 20:00:00,Month-to-month,Bank Transfer,35
CUST-01342,2023-02-25 21:00:00,Month-to-month,Credit Card,79
CUST-01343,2023-02-25 22:00:00,Two year,Credit Card,43
CUST-01344,2023-02-25 23:00:00,One year,Credit Card,66
CUST-01345,2023-02-26 00:00:00,One year,Electronic Check,71
CUST-01346,2023-02-26 01:00:00,Month-to-month,Electronic Check,33
CUST-01347,2023-02-26 02:00:00,Month-to-month,Electronic Check,25
CUST-01348,2023-02-26 03:00:00,Month-to-month,Bank Transfer,41
CUST-01349,2023-02-26 04:00:00,Two year,Electronic Check,30
CUST-01350,2023-02-26 05:00:00,Month-to-month,Electronic Check,46
CUST-01351,2023-02-26 06:00:00,Two year,Credit Card,49
CUST-01352,2023-02-26 07:00:00,Month-to-month,Electronic Check,41
CUST-01353,2023-02-26 08:00:00,Month-to-month,Mailed Check,33
CUST-01354,2023-02-26 09:00:00,One year,Electronic Check,28
CUST-01355,2023-02-26 10:00:00,Month-to-month,Bank Transfer,49
CUST-01356,2023-02-26 11:00:00,Two year,Bank Transfer,23
CUST-01357,2023-02-26 12:00:00,Two year,Mailed Check,76
CUST-01358,2023-02-26 13:00:00,Month-to-month,Bank Transfer,52
CUST-01359,2023-02-26 14:00:00,Month-to-month,Bank Transfer,50
CUST-01360,2023-02-26 15:00:00,Month-to-month,Credit Card,35
CUST-01361,2023-02-26 16:00:00,Two year,Mailed Check,54
CUST-01362,2023-02-26 17:00:00,Month-to-month,Credit Card,30
CUST-01363,2023-02-26 18:00:00,One year,Credit Card,27
CUST-01364,2023-02-26 19:00:00,One year,Electronic Check,54
CUST-01365,2023-02-26 20:00:00,One year,Mailed Check,43
CUST-01366,2023-02-26 21:00:00,Month-to-month,Electronic Check,63
CUST-01367,2023-02-26 22:00:00,One year,Electronic Check,34
CUST-01368,2023-02-26 23:00:00,Two year,,18
CUST-01369,2023-02-27 00:00:00,Month-to-month,Bank Transfer,42
CUST-01370,2023-02-27 01:00:00,Month-to-month,Mailed Check,51
CUST-01371,2023-02-27 02:00:00,Two year,Bank Transfer,56
CUST-01372,2023-02-27 03:00:00,Month-to-month,Credit Card,27
CUST-01373,2023-02-27 04:00:00,Two year,Credit Card,37
CUST-01374,2023-02-27 05:00:00,Month-to-month,Credit Card,24
CUST-01375,2023-02-27 06:00:00,Month-to-month,Credit Card,73
CUST-01376,2023-02-27 07:00:00,Two year,Credit Card,33
CUST-01377,2023-02-27 08:00:00,Month-to-month,Credit Card,54
CUST-01378,2023-02-27 09:00:00,Month-to-month,Bank Transfer,46
CUST-01379,2023-02-27 10:00:00,Month-to-month,Electronic Check,77
CUST-01380,2023-02-27 11:00:00,Month-to-month,Bank Transfer,29
CUST-01381,2023-02-27 12:00:00,Month-to-month,Mailed Check,34
CUST-01382,2023-02-27 13:00:00,Month-to-month,Bank Transfer,65
CUST-01383,2023-02-27 14:00:00,Two year,Credit Card,37
CUST-01384,2023-02-27 15:00:00,Month-to-month,Bank Transfer,43
CUST-01385,2023-02-27 16:00:00,One year,Electronic Check,65
CUST-01386,2023-02-27 17:00:00,Month-to-month,Mailed Check,36
CUST-01387,2023-02-27 18:00:00,One year,Bank Transfer,75
CUST-01388,2023-02-27 19:00:00,Month-to-month,,64
CUST-01389,2023-02-27 20:00:00,Two year,Bank Transfer,29
CUST-01390,2023-02-27 21:00:00,Month-to-month,Mailed Check,38
CUST-01391,2023-02-27 22:00:00,Month-to-month,Bank Transfer,59
CUST-01392,2023-02-27 23:00:00,Month-to-month,Credit Card,78
CUST-01393,2023-02-28 00:00:00,Month-to-month,Bank Transfer,75
CUST-01394,2023-02-28 01:00:00,Month-to-month,Electronic Check,78
CUST-01395,2023-02-28 02:00:00,Month-to-month,Bank Transfer,71
CUST-01396,2023-02-28 03:00:00,Two year,Electronic Check,51
CUST-01397,2023-02-28 04:00:00,Month-to-month,Mailed Check,24
CUST-01398,2023-02-28 05:00:00,Month-to-month,,62
CUST-01399,2023-02-28 06:00:00,One year,Mailed Check,52
CUST-01400,2023-02-28 07:00:00,One year,Mailed Check,32
CUST-01401,2023-02-28 08:00:00,Month-to-month,Bank Transfer,18
CUST-01402,2023-02-28 09:00:00,Month-to-month,Electronic Check,43
CUST-01403,2023-02-28 10:00:00,Month-to-month,Mailed Check,52
CUST-01404,2023-02-28 11:00:00,One year,Mailed Check,42
CUST-01405,2023-02-28 12:00:00,One year,Bank Transfer,59
CUST-01406,2023-02-28 13:00:00,Month-to-month,Bank Transfer,76
CUST-01407,2023-02-28 14:00:00,Two year,Bank Transfer,76
CUST-01408,2023-02-28 15:00:00,Two year,Bank Transfer,32
CUST-01409,2023-02-28 16:00:00,Month-to-month,Bank Transfer,39
CUST-01410,2023-02-28 17:00:00,Two year,Credit Card,76
CUST-01411,2023-02-28 18:00:00,Month-to-month,Bank Transfer,23
CUST-01412,2023-02-28 19:00:00,Month-to-month,Electronic Check,69
CUST-01413,2023-02-28 20:00:00,Month-to-month,Mailed Check,32
CUST-01414,2023-02-28 21:00:00,Month-to-month,Electronic Check,41
CUST-01415,2023-02-28 22:00:00,Month-to-month,Electronic Check,38
CUST-01416,2023-02-28 23:00:00,Two year,Credit Card,24
CUST-01417,2023-03-01 00:00:00,Month-to-month,Bank Transfer,74
CUST-01418,2023-03-01 01:00:00,Month-to-month,,78
CUST-01419,2023-03-01 02:00:00,Month-to-month,Electronic Check,46
CUST-01420,2023-03-01 03:00:00,Two year,Bank Transfer,79
CUST-01421,2023-03-01 04:00:00,Month-to-month,Bank Transfer,49
CUST-01422,2023-03-01 05:00:00,Month-to-month,Credit Card,49
CUST-01423,2023-03-01 06:00:00,Month-to-month,Credit Card,70
CUST-01424,2023-03-01 07:00:00,Month-to-month,Credit Card,76
CUST-01425,2023-03-01 08:00:00,Two year,Mailed Check,79
CUST-01426,2023-03-01 09:00:00,Two year,Electronic Check,22
CUST-01427,2023-03-01 10:00:00,Month-to-month,Credit Card,79
CUST-01428,2023-03-01 11:00:00,Two year,Credit Card,21
CUST-01429,2023-03-01 12:00:00,One year,Credit Card,39
CUST-01430,2023-03-01 13:00:00,Two year,Electronic Check,35
CUST-01431,2023-03-01 14:00:00,Month-to-month,Electronic Check,52
CUST-01432,2023-03-01 15:00:00,Month-to-month,Credit Card,34
CUST-01433,2023-03-01 16:00:00,Month-to-month,Credit Card,67
CUST-01434,2023-03-01 17:00:00,One year,Bank Transfer,67
CUST-01435,2023-03-01 18:00:00,Month-to-month,Credit Card,73
CUST-01436,2023-03-01 19:00:00,Month-to-month,,41
CUST-01437,2023-03-01 20:00:00,Month-to-month,Mailed Check,19
CUST-01438,2023-03-01 21:00:00,One year,Credit Card,30
CUST-01439,2023-03-01 22:00:00,Month-to-month,Electronic Check,79
CUST-01440,2023-03-01 23:00:00,One year,Bank Transfer,71
CUST-01441,2023-03-02 00:00:00,Two year,Electronic Check,32
CUST-01442,2023-03-02 01:00:00,Month-to-month,Credit Card,22
CUST-01443,2023-03-02 02:00:00,One year,Mailed Check,20
CUST-01444,2023-03-02 03:00:00,Month-to-month,Bank Transfer,54
CUST-01445,2023-03-02 04:00:00,Two year,Electronic Check,54
CUST-01446,2023-03-02 05:00:00,Month-to-month,Electronic Check,54
CUST-01447,2023-03-02 06:00:00,One year,Credit Card,20
CUST-01448,2023-03-02 07:00:00,Two year,Bank Transfer,52
CUST-01449,2023-03-02 08:00:00,Two year,Mailed Check,69
CUST-01450,2023-03-02 09:00:00,One year,Credit Card,40
CUST-01451,2023-03-02 10:00:00,Month-to-month,Bank Transfer,77
CUST-01452,2023-03-02 11:00:00,One year,Electronic Check,45
CUST-01453,2023-03-02 12:00:00,Two year,Credit Card,77
CUST-01454,2023-03-02 13:00:00,Month-to-month,,47
CUST-01455,2023-03-02 14:00:00,Month-to-month,Electronic Check,35
CUST-01456,2023-03-02 15:00:00,Two year,Credit Card,75
CUST-01457,2023-03-02 16:00:00,One year,Credit Card,69
CUST-01458,2023-03-02 17:00:00,One year,Credit Card,53
CUST-01459,2023-03-02 18:00:00,Month-to-month,Credit Card,50
CUST-01460,2023-03-02 19:00:00,One year,Credit Card,43
CUST-01461,2023-03-02 20:00:00,Month-to-month,Electronic Check,65
CUST-01462,2023-03-02 21:00:00,One year,Mailed Check,57
CUST-01463,2023-03-02 22:00:00,Month-to-month,Mailed Check,34
CUST-01464,2023-03-02 23:00:00,One year,Credit Card,57
CUST-01465,2023-03-03 00:00:00,Two year,Electronic Check,24
CUST-01466,2023-03-03 01:00:00,Month-to-month,Mailed Check,74
CUST-01467,2023-03-03 02:00:00,Two year,Mailed Check,25
CUST-01468,2023-03-03 03:00:00,Month-to-month,Mailed Check,70
CUST-01469,2023-03-03 04:00:00,Two year,Electronic Check,73
CUST-01470,2023-03-03 05:00:00,One year,Credit Card,79
CUST-01471,2023-03-03 06:00:00,Month-to-month,Credit Card,48
CUST-01472,2023-03-03 07:00:00,One year,Credit Card,76
CUST-01473,2023-03-03 08:00:00,Two year,Bank Transfer,75
CUST-01474,2023-03-03 09:00:00,Month-to-month,Bank Transfer,29
CUST-01475,2023-03-03 10:00:00,Month-to-month,Bank Transfer,65
CUST-01476,2023-03-03 11:00:00,One year,Electronic Check,48
CUST-01477,2023-03-03 12:00:00,Two year,Mailed Check,61
CUST-01478,2023-03-03 13:00:00,One year,Mailed Check,36
CUST-01479,2023-03-03 14:00:00,One year,Electronic Check,27
CUST-01480,2023-03-03 15:00:00,Month-to-month,Electronic Check,56
CUST-01481,2023-03-03 16:00:00,Two year,,29
CUST-01482,2023-03-03 17:00:00,Month-to-month,Credit Card,37
CUST-01483,2023-03-03 18:00:00,Month-to-month,Bank Transfer,54
CUST-01484,2023-03-03 19:00:00,Month-to-month,Bank Transfer,65
CUST-01485,2023-03-03 20:00:00,Month-to-month,Electronic Check,58
CUST-01486,2023-03-03 21:00:00,Month-to-month,Bank Transfer,24
CUST-01487,2023-03-03 22:00:00,Month-to-month,Mailed Check,69
CUST-01488,2023-03-03 23:00:00,One year,Electronic Check,71
CUST-01489,2023-03-04 00:00:00,Month-to-month,Electronic Check,75
CUST-01490,2023-03-04 01:00:00,Month-to-month,Mailed Check,31
CUST-01491,2023-03-04 02:00:00,Month-to-month,Credit Card,28
CUST-01492,2023-03-04 03:00:00,Month-to-month,Credit Card,24
CUST-01493,2023-03-04 04:00:00,Month-to-month,Mailed Check,46
CUST-01494,2023-03-04 05:00:00,Month-to-month,Mailed Check,27
CUST-01495,2023-03-04 06:00:00,One year,Bank Transfer,46
CUST-01496,2023-03-04 07:00:00,One year,Electronic Check,26
CUST-01497,2023-03-04 08:00:00,One year,Bank Transfer,53
CUST-01498,2023-03-04 09:00:00,Month-to-month,Mailed Check,65
CUST-01499,2023-03-04 10:00:00,Month-to-month,Bank Transfer,27
CUST-01500,2023-03-04 11:00:00,Two year,Mailed Check,36
CUST-01501,2023-03-04 12:00:00,Month-to-month,Bank Transfer,73
CUST-01502,2023-03-04 13:00:00,Month-to-month,Bank Transfer,48
CUST-01503,2023-03-04 14:00:00,Month-to-month,Credit Card,34
CUST-01504,2023-03-04 15:00:00,Month-to-month,,26
CUST-01505,2023-03-04 16:00:00,Month-to-month,Bank Transfer,62
CUST-01506,2023-03-04 17:00:00,Month-to-month,Electronic Check,50
CUST-01507,2023-03-04 18:00:00,Month-to-month,Bank Transfer,51
CUST-01508,2023-03-04 19:00:00,Month-to-month,Bank Transfer,62
CUST-01509,2023-03-04 20:00:00,One year,,41
CUST-01510,2023-03-04 21:00:00,One year,Mailed Check,26
CUST-01511,2023-03-04 22:00:00,Two year,Credit Card,24
CUST-01512,2023-03-04 23:00:00,One year,Credit Card,33
CUST-01513,2023-03-05 00:00:00,Two year,Credit Card,36
CUST-01514,2023-03-05 01:00:00,Month-to-month,Electronic Check,56
CUST-01515,2023-03-05 02:00:00,Month-to-month,Bank Transfer,23
CUST-01516,2023-03-05 03:00:00,Month-to-month,Mailed Check,67
CUST-01517,2023-03-05 04:00:00,One year,Bank Transfer,68
CUST-01518,2023-03-05 05:00:00,Two year,Credit Card,28
CUST-01519,2023-03-05 06:00:00,Month-to-month,Bank Transfer,78
CUST-01520,2023-03-05 07:00:00,Two year,Electronic Check,29
CUST-01521,2023-03-05 08:00:00,Month-to-month,Electronic Check,78
CUST-01522,2023-03-05 09:00:00,Two year,Mailed Check,75
CUST-01523,2023-03-05 10:00:00,Month-to-month,Mailed Check,59
CUST-01524,2023-03-05 11:00:00,Month-to-month,Credit Card,30
CUST-01525,2023-03-05 12:00:00,Month-to-month,Mailed Check,29
CUST-01526,2023-03-05 13:00:00,Month-to-month,Bank Transfer,38
CUST-01527,2023-03-05 14:00:00,Month-to-month,Electronic Check,27
CUST-01528,2023-03-05 15:00:00,Month-to-month,Electronic Check,37
CUST-01529,2023-03-05 16:00:00,Two year,Electronic Check,67
CUST-01530,2023-03-05 17:00:00,Month-to-month,Mailed Check,53
CUST-01531,2023-03-05 18:00:00,Month-to-month,Electronic Check,45
CUST-01532,2023-03-05 19:00:00,One year,Electronic Check,41
CUST-01533,2023-03-05 20:00:00,One year,Electronic Check,22
CUST-01534,2023-03-05 21:00:00,Month-to-month,Credit Card,54
CUST-01535,2023-03-05 22:00:00,Month-to-month,Credit Card,78
CUST-01536,2023-03-05 23:00:00,Month-to-month,Mailed Check,77
CUST-01537,2023-03-06 00:00:00,Month-to-month,Electronic Check,29
CUST-01538,2023-03-06 01:00:00,One year,Mailed Check,75
CUST-01539,2023-03-06 02:00:00,Month-to-month,Electronic Check,52
CUST-01540,2023-03-06 03:00:00,Month-to-month,Electronic Check,78
CUST-01541,2023-03-06 04:00:00,One year,Electronic Check,57
CUST-01542,2023-03-06 05:00:00,Month-to-month,Mailed Check,71
CUST-01543,2023-03-06 06:00:00,Month-to-month,Mailed Check,19
CUST-01544,2023-03-06 07:00:00,Month-to-month,Electronic Check,67
CUST-01545,2023-03-06 08:00:00,Two year,Bank Transfer,58
CUST-01546,2023-03-06 09:00:00,Month-to-month,Mailed Check,62
CUST-01547,2023-03-06 10:00:00,Two year,Credit Card,56
CUST-01548,2023-03-06 11:00:00,Month-to-month,Mailed Check,59
CUST-01549,2023-03-06 12:00:00,Month-to-month,Electronic Check,26
CUST-01550,2023-03-06 13:00:00,One year,Bank Transfer,79
CUST-01551,2023-03-06 14:00:00,Two year,Electronic Check,39
CUST-01552,2023-03-06 15:00:00,One year,Credit Card,64
CUST-01553,2023-03-06 16:00:00,Two year,Mailed Check,22
CUST-01554,2023-03-06 17:00:00,Two year,Mailed Check,29
CUST-01555,2023-03-06 18:00:00,Month-to-month,,18
CUST-01556,2023-03-06 19:00:00,Month-to-month,Electronic Check,61
CUST-01557,2023-03-06 20:00:00,One year,Credit Card,39
CUST-01558,2023-03-06 21:00:00,Month-to-month,Bank Transfer,55
CUST-01559,2023-03-06 22:00:00,Two year,Credit Card,68
CUST-01560,2023-03-06 23:00:00,Two year,Bank Transfer,36
CUST-01561,2023-03-07 00:00:00,Month-to-month,Mailed Check,33
CUST-01562,2023-03-07 01:00:00,Month-to-month,Bank Transfer,48
CUST-01563,2023-03-07 02:00:00,One year,Bank Transfer,68
CUST-01564,2023-03-07 03:00:00,Month-to-month,Mailed Check,20
CUST-01565,2023-03-07 04:00:00,Two year,Mailed Check,40
CUST-01566,2023-03-07 05:00:00,Month-to-month,Mailed Check,59
CUST-01567,2023-03-07 06:00:00,One year,Credit Card,76
CUST-01568,2023-03-07 07:00:00,Month-to-month,Mailed Check,35
CUST-01569,2023-03-07 08:00:00,One year,Electronic Check,43
CUST-01570,2023-03-07 09:00:00,Month-to-month,Mailed Check,30
CUST-01571,2023-03-07 10:00:00,Month-to-month,Mailed Check,75
CUST-01572,2023-03-07 11:00:00,Month-to-month,Mailed Check,35
CUST-01573,2023-03-07 12:00:00,One year,Bank Transfer,20
CUST-01574,2023-03-07 13:00:00,Two year,Credit Card,75
CUST-01575,2023-03-07 14:00:00,Month-to-month,Mailed Check,77
CUST-01576,2023-03-07 15:00:00,Month-to-month,Credit Card,40
