CustomerID,SignupDate,ContractType,PaymentMethod,Age,MonthlyCharges,TotalCharges,SupportTickets,EngagementScore,LeftCompany,TenureMonths,ContractType_Num,PaymentMethod_Num,ChurnRiskScore_%
CUST-00862,2023-02-05 21:00:00,Month-to-month,Bank Transfer,66,109.54,4600.68,0,1,1,42.0,0,0,22.0
CUST-00863,2023-02-05 22:00:00,Month-to-month,Bank Transfer,73,92.94,3903.48,3,4,1,42.0,0,0,68.0
CUST-00864,2023-02-05 23:00:00,Month-to-month,Bank Transfer,61,60.74,2551.08,2,7,0,42.0,0,0,12.0
CUST-00865,2023-02-06 00:00:00,Month-to-month,Bank Transfer,62,68.98,2897.1600000000003,2,9,0,42.0,0,0,17.0
CUST-00866,2023-02-06 01:00:00,Month-to-month,Mailed Check,47,42.89,1758.49,2,3,1,41.0,0,3,65.0
CUST-00867,2023-02-06 02:00:00,Month-to-month,Mailed Check,61,45.12,1849.92,2,6,1,41.0,0,3,74.0
CUST-00868,2023-02-06 03:00:00,Month-to-month,Mailed Check,63,44.78,1835.98,0,8,1,41.0,0,3,63.0
CUST-00869,2023-02-06 04:00:00,Two year,Mailed Check,27,41.74,1711.34,0,3,0,41.0,2,3,8.0
CUST-00870,2023-02-06 05:00:00,Two year,Electronic Check,72,46.15,1892.15,0,6,0,41.0,2,2,2.0
CUST-00871,2023-02-06 06:00:00,Month-to-month,Mailed Check,36,48.23,1977.43,0,9,0,41.0,0,3,7.0
CUST-00872,2023-02-06 07:00:00,Month-to-month,Bank Transfer,46,40.06,1642.46,1,9,1,41.0,0,0,64.0
CUST-00873,2023-02-06 08:00:00,One year,Mailed Check,19,87.62,3592.42,5,6,1,41.0,1,3,76.0
CUST-00874,2023-02-06 09:00:00,Month-to-month,Unknown,53,119.14,4884.74,0,5,0,41.0,0,4,4.0
CUST-00875,2023-02-06 10:00:00,Month-to-month,Credit Card,36,109.13,4474.33,2,1,0,41.0,0,1,14.0
CUST-00876,2023-02-06 11:00:00,Month-to-month,Bank Transfer,24,34.09,1397.69,2,3,0,41.0,0,0,17.0
CUST-00877,2023-02-06 12:00:00,One year,Mailed Check,43,68.07,2790.87,0,3,0,41.0,1,3,10.0
CUST-00878,2023-02-06 13:00:00,One year,Mailed Check,32,107.34,4400.9400000000005,2,4,0,41.0,1,3,11.0
CUST-00879,2023-02-06 14:00:00,Month-to-month,Mailed Check,64,42.11,1726.51,0,5,0,41.0,0,3,4.0
CUST-00880,2023-02-06 15:00:00,Month-to-month,Electronic Check,73,106.29,4357.89,2,8,0,41.0,0,2,46.0
CUST-00881,2023-02-06 16:00:00,Month-to-month,Mailed Check,55,83.34,3416.94,2,9,0,41.0,0,3,5.0
CUST-00882,2023-02-06 17:00:00,One year,Credit Card,20,113.82,4666.62,0,7,1,41.0,1,1,34.0
CUST-00883,2023-02-06 18:00:00,Month-to-month,Bank Transfer,55,108.84,4462.4400000000005,2,10,0,41.0,0,0,21.0
CUST-00884,2023-02-06 19:00:00,Month-to-month,Bank Transfer,33,90.93,3728.13,1,6,1,41.0,0,0,56.0
CUST-00885,2023-02-06 20:00:00,One year,Mailed Check,19,89.2,3657.2,1,3,0,41.0,1,3,9.0
CUST-00886,2023-02-06 21:00:00,Month-to-month,Mailed Check,48,49.18,2016.38,4,9,1,41.0,0,3,69.0
CUST-00887,2023-02-06 22:00:00,One year,Mailed Check,45,40.5,1660.5,3,10,1,41.0,1,3,68.0
CUST-00888,2023-02-06 23:00:00,Month-to-month,Bank Transfer,24,67.38,2762.58,0,1,0,41.0,0,0,13.0
CUST-00889,2023-02-07 00:00:00,Month-to-month,Bank Transfer,47,46.78,1917.98,5,9,0,41.0,0,0,12.0
CUST-00890,2023-02-07 01:00:00,Month-to-month,Electronic Check,60,39.21,1607.61,2,3,0,41.0,0,2,23.0
CUST-00891,2023-02-07 02:00:00,One year,Credit Card,75,57.2,2345.2000000000003,4,9,0,41.0,1,1,13.0
CUST-00892,2023-02-07 03:00:00,Two year,Electronic Check,79,107.44,4405.04,0,10,0,41.0,2,2,13.0
CUST-00893,2023-02-07 04:00:00,Two year,Credit Card,24,31.53,1292.73,1,1,0,41.0,2,1,7.0
CUST-00894,2023-02-07 05:00:00,Month-to-month,Electronic Check,53,56.33,2309.53,1,8,1,41.0,0,2,67.0
CUST-00895,2023-02-07 06:00:00,One year,Bank Transfer,46,68.16,2794.56,1,6,0,41.0,1,0,2.0
CUST-00896,2023-02-07 07:00:00,Month-to-month,Electronic Check,41,75.95,3113.9500000000003,1,9,0,41.0,0,2,51.0
CUST-00897,2023-02-07 08:00:00,Month-to-month,Credit Card,69,46.33,1899.53,5,4,0,41.0,0,1,16.0
CUST-00898,2023-02-07 09:00:00,Two year,Mailed Check,56,116.78,4787.9800000000005,1,5,0,41.0,2,3,4.0
CUST-00899,2023-02-07 10:00:00,Month-to-month,Credit Card,21,82.09,3365.69,0,6,0,41.0,0,1,39.0
CUST-00900,2023-02-07 11:00:00,Month-to-month,Mailed Check,46,76.99,3156.59,1,9,0,41.0,0,3,17.0
CUST-00901,2023-02-07 12:00:00,Month-to-month,Bank Transfer,61,30.78,1261.98,3,6,1,41.0,0,0,66.0
CUST-00902,2023-02-07 13:00:00,Month-to-month,Credit Card,22,73.71,3022.11,3,9,0,41.0,0,1,12.0
CUST-00903,2023-02-07 14:00:00,Month-to-month,Electronic Check,72,105.39,4320.99,0,2,0,41.0,0,2,5.0
CUST-00904,2023-02-07 15:00:00,Month-to-month,Credit Card,46,49.76,2040.16,1,4,0,41.0,0,1,18.0
CUST-00905,2023-02-07 16:00:00,Month-to-month,Mailed Check,79,61.6,2525.6,0,3,0,41.0,0,3,7.0
CUST-00906,2023-02-07 17:00:00,Two year,Bank Transfer,47,31.84,1305.44,0,4,1,41.0,2,0,65.0
CUST-00907,2023-02-07 18:00:00,Two year,Electronic Check,46,117.92,4834.72,2,1,1,41.0,2,2,75.0
CUST-00908,2023-02-07 19:00:00,Month-to-month,Credit Card,43,35.99,1475.59,1,2,0,41.0,0,1,5.0
CUST-00909,2023-02-07 20:00:00,Month-to-month,Mailed Check,36,110.84,4544.4400000000005,2,4,1,41.0,0,3,65.0
CUST-00910,2023-02-07 21:00:00,Month-to-month,Electronic Check,43,58.16,2384.56,1,10,0,41.0,0,2,33.0
CUST-00911,2023-02-07 22:00:00,Month-to-month,Bank Transfer,54,82.88,3398.08,1,4,0,41.0,0,0,3.0
CUST-00912,2023-02-07 23:00:00,Month-to-month,Electronic Check,44,91.14,3736.74,2,5,0,41.0,0,2,8.0
CUST-00913,2023-02-08 00:00:00,One year,Bank Transfer,47,42.67,1749.47,2,9,1,41.0,1,0,62.0
CUST-00914,2023-02-08 01:00:00,Month-to-month,Electronic Check,68,69.93,2867.13,1,1,0,41.0,0,2,17.0
CUST-00915,2023-02-08 02:00:00,Month-to-month,Credit Card,70,59.29,2430.89,1,8,0,41.0,0,1,3.0
CUST-00916,2023-02-08 03:00:00,Month-to-month,Mailed Check,47,35.08,1438.28,1,3,0,41.0,0,3,8.0
CUST-00917,2023-02-08 04:00:00,Month-to-month,Credit Card,20,104.99,4304.59,2,9,1,41.0,0,1,78.0
CUST-00918,2023-02-08 05:00:00,Two year,Credit Card,76,34.06,1396.46,1,8,0,41.0,2,1,21.0
CUST-00919,2023-02-08 06:00:00,One year,Bank Transfer,75,88.79,3640.39,2,8,0,41.0,1,0,10.0
CUST-00920,2023-02-08 07:00:00,Month-to-month,Bank Transfer,60,58.26,2388.66,4,9,1,41.0,0,0,72.0
CUST-00921,2023-02-08 08:00:00,Two year,Bank Transfer,24,47.28,1938.48,0,4,1,41.0,2,0,75.0
CUST-00922,2023-02-08 09:00:00,Month-to-month,Unknown,78,90.03,3691.23,2,5,1,41.0,0,4,71.0
CUST-00923,2023-02-08 10:00:00,Two year,Electronic Check,66,81.7,3349.7000000000003,2,7,1,41.0,2,2,72.0
CUST-00924,2023-02-08 11:00:00,One year,Electronic Check,74,58.37,2393.17,1,2,0,41.0,1,2,7.0
CUST-00925,2023-02-08 12:00:00,Month-to-month,Credit Card,26,76.16,3122.56,3,7,0,41.0,0,1,11.0
CUST-00926,2023-02-08 13:00:00,Month-to-month,Credit Card,70,52.15,2138.15,1,3,0,41.0,0,1,7.0
CUST-00927,2023-02-08 14:00:00,Month-to-month,Mailed Check,58,107.73,4416.93,4,6,0,41.0,0,3,7.0
CUST-00928,2023-02-08 15:00:00,Month-to-month,Bank Transfer,59,58.24,2387.84,2,6,1,41.0,0,0,76.0
CUST-00929,2023-02-08 16:00:00,One year,Bank Transfer,30,52.06,2134.46,0,6,1,41.0,1,0,36.0
CUST-00930,2023-02-08 17:00:00,Month-to-month,Credit Card,32,97.66,4004.06,2,10,0,41.0,0,1,25.0
CUST-00931,2023-02-08 18:00:00,Month-to-month,Credit Card,71,31.57,1294.37,0,2,0,41.0,0,1,7.0
CUST-00932,2023-02-08 19:00:00,Two year,Electronic Check,22,54.11,2218.51,1,9,1,41.0,2,2,70.0
CUST-00933,2023-02-08 20:00:00,Two year,Credit Card,46,63.78,2614.98,3,8,0,41.0,2,1,4.0
CUST-00934,2023-02-08 21:00:00,Month-to-month,Electronic Check,52,109.4,4485.400000000001,2,7,0,41.0,0,2,22.0
CUST-00935,2023-02-08 22:00:00,Month-to-month,Credit Card,44,115.54,4737.14,1,9,0,41.0,0,1,7.0
CUST-00936,2023-02-08 23:00:00,Month-to-month,Mailed Check,44,94.48,3873.68,2,4,0,41.0,0,3,14.0
CUST-00937,2023-02-09 00:00:00,Month-to-month,Mailed Check,25,74.32,3047.12,3,2,1,41.0,0,3,71.0
CUST-00938,2023-02-09 01:00:00,Two year,Electronic Check,49,87.65,3593.65,2,4,1,41.0,2,2,68.0
CUST-00939,2023-02-09 02:00:00,Month-to-month,Bank Transfer,37,67.25,2757.25,1,10,1,41.0,0,0,72.0
CUST-00940,2023-02-09 03:00:00,Month-to-month,Mailed Check,27,56.89,2332.49,3,3,0,41.0,0,3,6.0
CUST-00941,2023-02-09 04:00:00,Month-to-month,Electronic Check,30,115.56,4737.96,2,2,1,41.0,0,2,72.0
CUST-00942,2023-02-09 05:00:00,Month-to-month,Credit Card,46,40.38,1655.5800000000002,3,2,0,41.0,0,1,7.0
CUST-00943,2023-02-09 06:00:00,One year,Credit Card,52,61.17,2507.9700000000003,1,8,0,41.0,1,1,9.0
CUST-00944,2023-02-09 07:00:00,Two year,Electronic Check,78,110.92,4547.72,0,5,0,41.0,2,2,7.0
CUST-00945,2023-02-09 08:00:00,Month-to-month,Bank Transfer,71,95.08,3898.28,2,6,1,41.0,0,0,77.0
CUST-00946,2023-02-09 09:00:00,Month-to-month,Electronic Check,25,32.61,1337.01,1,8,0,41.0,0,2,7.0
CUST-00947,2023-02-09 10:00:00,Month-to-month,Electronic Check,46,32.07,1314.87,0,7,0,41.0,0,2,22.0
CUST-00948,2023-02-09 11:00:00,Two year,Mailed Check,48,76.48,3135.6800000000003,0,7,1,41.0,2,3,69.0
CUST-00949,2023-02-09 12:00:00,Two year,Electronic Check,58,73.58,3016.78,3,7,0,41.0,2,2,11.0
CUST-00950,2023-02-09 13:00:00,Month-to-month,Electronic Check,47,69.86,2864.26,2,7,1,41.0,0,2,66.0
CUST-00951,2023-02-09 14:00:00,One year,Credit Card,39,57.2,2345.2000000000003,4,8,1,41.0,1,1,70.0
CUST-00952,2023-02-09 15:00:00,One year,Mailed Check,38,118.8,4870.8,2,1,0,41.0,1,3,48.0
CUST-00953,2023-02-09 16:00:00,Month-to-month,Credit Card,29,54.47,2233.27,2,3,0,41.0,0,1,10.0
CUST-00954,2023-02-09 17:00:00,Two year,Credit Card,28,74.1,3038.1,0,1,0,41.0,2,1,5.0
CUST-00955,2023-02-09 18:00:00,Month-to-month,Bank Transfer,19,66.43,2723.63,2,8,1,41.0,0,0,28.0
CUST-00956,2023-02-09 19:00:00,Month-to-month,Unknown,67,45.31,1857.71,1,2,0,41.0,0,4,11.0
CUST-00957,2023-02-09 20:00:00,Month-to-month,Mailed Check,58,48.23,1977.43,0,7,0,41.0,0,3,3.0
CUST-00958,2023-02-09 21:00:00,Month-to-month,Mailed Check,19,112.65,4618.650000000001,0,6,0,41.0,0,3,3.0
CUST-00959,2023-02-09 22:00:00,Month-to-month,Bank Transfer,51,107.24,4396.84,2,1,0,41.0,0,0,16.0
CUST-00960,2023-02-09 23:00:00,One year,Bank Transfer,20,47.91,1964.31,0,6,0,41.0,1,0,14.0
CUST-00961,2023-02-10 00:00:00,Month-to-month,Bank Transfer,33,108.81,4461.21,1,9,1,41.0,0,0,76.0
CUST-00962,2023-02-10 01:00:00,One year,Bank Transfer,68,48.82,2001.62,1,3,0,41.0,1,0,6.0
CUST-00963,2023-02-10 02:00:00,Month-to-month,Bank Transfer,21,86.39,3541.99,0,7,0,41.0,0,0,9.0
CUST-00964,2023-02-10 03:00:00,Month-to-month,Credit Card,40,37.31,1529.71,2,4,0,41.0,0,1,5.0
CUST-00965,2023-02-10 04:00:00,Month-to-month,Mailed Check,74,109.23,4478.43,1,1,0,41.0,0,3,9.0
CUST-00966,2023-02-10 05:00:00,Month-to-month,Credit Card,67,34.63,1419.8300000000002,2,7,0,41.0,0,1,8.0
CUST-00967,2023-02-10 06:00:00,One year,Credit Card,37,79.94,3277.54,1,1,0,41.0,1,1,11.0
CUST-00968,2023-02-10 07:00:00,Month-to-month,Electronic Check,42,100.17,4106.97,1,4,0,41.0,0,2,4.0
CUST-00969,2023-02-10 08:00:00,Month-to-month,Credit Card,47,40.51,1660.91,0,9,0,41.0,0,1,6.0
CUST-00970,2023-02-10 09:00:00,Month-to-month,Bank Transfer,35,66.4,2722.4,0,5,0,41.0,0,0,16.0
CUST-00971,2023-02-10 10:00:00,One year,Bank Transfer,59,33.77,1384.5700000000002,0,7,1,41.0,1,0,66.0
CUST-00972,2023-02-10 11:00:00,Two year,Electronic Check,28,91.44,3749.04,2,7,0,41.0,2,2,12.0
CUST-00973,2023-02-10 12:00:00,One year,Electronic Check,46,57.66,2364.06,0,3,0,41.0,1,2,4.0
CUST-00974,2023-02-10 13:00:00,Month-to-month,Electronic Check,34,80.34,3293.94,1,8,0,41.0,0,2,9.0
CUST-00975,2023-02-10 14:00:00,Month-to-month,Electronic Check,43,113.95,4671.95,1,1,0,41.0,0,2,10.0
CUST-00976,2023-02-10 15:00:00,Month-to-month,Electronic Check,73,57.52,2358.32,0,4,0,41.0,0,2,7.0
CUST-00977,2023-02-10 16:00:00,Month-to-month,Credit Card,74,34.37,1409.1699999999998,3,10,0,41.0,0,1,11.0
CUST-00978,2023-02-10 17:00:00,Month-to-month,Electronic Check,40,90.8,3722.8,0,4,0,41.0,0,2,10.0
CUST-00979,2023-02-10 18:00:00,Month-to-month,Unknown,73,100.81,4133.21,1,2,1,41.0,0,4,69.0
CUST-00980,2023-02-10 19:00:00,Month-to-month,Mailed Check,69,116.21,4764.61,1,6,0,41.0,0,3,22.0
CUST-00981,2023-02-10 20:00:00,Month-to-month,Electronic Check,65,44.19,1811.79,2,1,0,41.0,0,2,4.0
CUST-00982,2023-02-10 21:00:00,One year,Electronic Check,37,65.29,2676.8900000000003,0,3,0,41.0,1,2,4.0
CUST-00983,2023-02-10 22:00:00,Month-to-month,Credit Card,62,105.97,4344.77,1,9,0,41.0,0,1,14.0
CUST-00984,2023-02-10 23:00:00,Month-to-month,Mailed Check,19,102.62,4207.42,2,10,1,41.0,0,3,83.0
CUST-00985,2023-02-11 00:00:00,One year,Credit Card,41,86.23,3535.4300000000003,0,6,0,41.0,1,1,6.0
CUST-00986,2023-02-11 01:00:00,Month-to-month,Credit Card,48,54.24,2223.84,1,2,0,41.0,0,1,11.0
CUST-00987,2023-02-11 02:00:00,One year,Electronic Check,44,55.56,2277.96,3,9,0,41.0,1,2,8.0
CUST-00988,2023-02-11 03:00:00,Month-to-month,Bank Transfer,19,41.15,1687.15,4,2,0,41.0,0,0,17.0
CUST-00989,2023-02-11 04:00:00,Month-to-month,Bank Transfer,74,112.97,4631.77,2,7,0,41.0,0,0,8.0
CUST-00990,2023-02-11 05:00:00,Two year,Credit Card,31,45.56,1867.96,4,1,1,41.0,2,1,80.0
CUST-00991,2023-02-11 06:00:00,One year,Electronic Check,21,81.56,3343.96,4,5,1,41.0,1,2,79.0
CUST-00992,2023-02-11 07:00:00,One year,Mailed Check,66,82.59,3386.19,0,7,0,41.0,1,3,6.0
CUST-00993,2023-02-11 08:00:00,Month-to-month,Bank Transfer,30,63.26,2593.66,1,3,0,41.0,0,0,8.0
CUST-00994,2023-02-11 09:00:00,Month-to-month,Mailed Check,53,61.72,2530.52,1,4,0,41.0,0,3,7.0
CUST-00995,2023-02-11 10:00:00,Month-to-month,Bank Transfer,52,90.17,3696.97,0,5,0,41.0,0,0,11.0
CUST-00996,2023-02-11 11:00:00,Month-to-month,Electronic Check,61,64.94,2662.54,1,3,0,41.0,0,2,14.0
CUST-00997,2023-02-11 12:00:00,Two year,Unknown,71,52.95,2170.9500000000003,0,6,0,41.0,2,4,24.0
CUST-00998,2023-02-11 13:00:00,Month-to-month,Mailed Check,72,65.92,2702.7200000000003,0,3,0,41.0,0,3,13.0
CUST-00999,2023-02-11 14:00:00,Two year,Mailed Check,25,102.69,4210.29,3,8,0,41.0,2,3,30.0
CUST-01000,2023-02-11 15:00:00,Month-to-month,Credit Card,19,116.98,4796.18,1,7,1,41.0,0,1,73.0
CUST-01001,2023-02-11 16:00:00,Month-to-month,Mailed Check,23,87.23,3576.4300000000003,2,1,1,41.0,0,3,74.0
CUST-01002,2023-02-11 17:00:00,Month-to-month,Bank Transfer,48,100.39,4115.99,1,2,1,41.0,0,0,30.0
CUST-01003,2023-02-11 18:00:00,Two year,Credit Card,71,77.95,3195.9500000000003,3,4,0,41.0,2,1,5.0
CUST-01004,2023-02-11 19:00:00,One year,Bank Transfer,27,86.23,3535.4300000000003,1,5,0,41.0,1,0,22.0
CUST-01005,2023-02-11 20:00:00,Two year,Bank Transfer,61,118.93,4876.13,0,10,0,41.0,2,0,9.0
CUST-01006,2023-02-11 21:00:00,One year,Electronic Check,38,69.45,2847.4500000000003,2,4,0,41.0,1,2,7.0
CUST-01007,2023-02-11 22:00:00,One year,Bank Transfer,59,35.95,1473.95,0,4,0,41.0,1,0,9.0
CUST-01008,2023-02-11 23:00:00,Two year,Electronic Check,27,116.13,4761.33,1,9,0,41.0,2,2,10.0
CUST-01009,2023-02-12 00:00:00,Month-to-month,Mailed Check,40,101.37,4156.17,1,4,0,41.0,0,3,12.0
CUST-01010,2023-02-12 01:00:00,Month-to-month,Unknown,20,65.84,2699.44,4,4,1,41.0,0,4,75.0
CUST-01011,2023-02-12 02:00:00,Month-to-month,Electronic Check,49,118.42,4855.22,1,4,0,41.0,0,2,2.0
CUST-01012,2023-02-12 03:00:00,Two year,Bank Transfer,37,61.09,2504.69,4,2,0,41.0,2,0,10.0
CUST-01013,2023-02-12 04:00:00,Two year,Credit Card,27,63.48,2602.68,2,8,0,41.0,2,1,14.0
CUST-01014,2023-02-12 05:00:00,Month-to-month,Credit Card,46,84.87,3479.67,1,4,0,41.0,0,1,4.0
CUST-01015,2023-02-12 06:00:00,One year,Electronic Check,58,54.68,2241.88,2,5,0,41.0,1,2,11.0
CUST-01016,2023-02-12 07:00:00,Two year,Mailed Check,69,92.87,3807.67,2,8,0,41.0,2,3,8.0
CUST-01017,2023-02-12 08:00:00,Month-to-month,Mailed Check,68,43.75,1793.75,1,4,0,41.0,0,3,14.0
CUST-01018,2023-02-12 09:00:00,Month-to-month,Credit Card,63,39.71,1628.11,2,5,1,41.0,0,1,71.0
CUST-01019,2023-02-12 10:00:00,Two year,Electronic Check,51,78.13,3203.33,3,5,0,41.0,2,2,10.0
CUST-01020,2023-02-12 11:00:00,Month-to-month,Credit Card,54,79.99,3279.59,1,6,0,41.0,0,1,6.0
CUST-01021,2023-02-12 12:00:00,One year,Bank Transfer,37,39.59,1623.19,2,7,0,41.0,1,0,25.0
CUST-01022,2023-02-12 13:00:00,Month-to-month,Bank Transfer,78,116.78,4787.9800000000005,3,3,0,41.0,0,0,8.0
CUST-01023,2023-02-12 14:00:00,Two year,Electronic Check,78,81.59,3345.19,1,10,0,41.0,2,2,45.0
CUST-01024,2023-02-12 15:00:00,Two year,Electronic Check,25,43.58,1786.78,2,3,0,41.0,2,2,7.0
CUST-01025,2023-02-12 16:00:00,Two year,Bank Transfer,24,58.02,2378.82,1,9,0,41.0,2,0,13.0
CUST-01026,2023-02-12 17:00:00,Month-to-month,Mailed Check,23,102.02,4182.82,0,1,1,41.0,0,3,84.0
CUST-01027,2023-02-12 18:00:00,Two year,Electronic Check,28,77.09,3160.69,0,10,0,41.0,2,2,27.0
CUST-01028,2023-02-12 19:00:00,Two year,Unknown,61,46.93,1924.13,4,8,0,41.0,2,4,23.0
CUST-01029,2023-02-12 20:00:00,Month-to-month,Bank Transfer,35,39.25,1609.25,1,10,0,41.0,0,0,14.0
CUST-01030,2023-02-12 21:00:00,Two year,Mailed Check,68,68.76,2819.1600000000003,1,3,0,41.0,2,3,4.0
CUST-01031,2023-02-12 22:00:00,Month-to-month,Mailed Check,59,60.36,2474.76,0,5,0,41.0,0,3,15.0
CUST-01032,2023-02-12 23:00:00,Month-to-month,Mailed Check,74,89.03,3650.23,1,3,0,41.0,0,3,24.0
CUST-01033,2023-02-13 00:00:00,Month-to-month,Mailed Check,46,113.27,4644.07,1,10,0,41.0,0,3,5.0
CUST-01034,2023-02-13 01:00:00,Month-to-month,Credit Card,42,52.29,2143.89,2,1,0,41.0,0,1,5.0
CUST-01035,2023-02-13 02:00:00,Month-to-month,Mailed Check,38,106.97,4385.77,1,10,0,41.0,0,3,31.0
CUST-01036,2023-02-13 03:00:00,One year,Credit Card,63,112.84,4626.4400000000005,0,5,0,41.0,1,1,9.0
CUST-01037,2023-02-13 04:00:00,Month-to-month,Electronic Check,20,111.18,4558.38,1,8,0,41.0,0,2,25.0
CUST-01038,2023-02-13 05:00:00,One year,Bank Transfer,35,115.69,4743.29,0,5,0,41.0,1,0,12.0
CUST-01039,2023-02-13 06:00:00,Month-to-month,Credit Card,41,105.79,4337.39,0,4,0,41.0,0,1,8.0
CUST-01040,2023-02-13 07:00:00,Month-to-month,Electronic Check,64,83.41,3419.81,1,9,0,41.0,0,2,5.0
CUST-01041,2023-02-13 08:00:00,Month-to-month,Electronic Check,55,66.88,2742.08,1,1,1,41.0,0,2,16.0
CUST-01042,2023-02-13 09:00:00,One year,Credit Card,27,74.25,3044.25,4,5,0,41.0,1,1,11.0
CUST-01043,2023-02-13 10:00:00,Month-to-month,Electronic Check,44,108.53,4449.7300000000005,2,1,1,41.0,0,2,67.0
CUST-01044,2023-02-13 11:00:00,One year,Electronic Check,29,57.12,2341.92,2,6,0,41.0,1,2,36.0
CUST-01045,2023-02-13 12:00:00,Two year,Credit Card,24,44.33,1817.53,3,10,0,41.0,2,1,4.0
CUST-01046,2023-02-13 13:00:00,One year,Electronic Check,34,42.67,1749.47,2,9,0,41.0,1,2,10.0
CUST-01047,2023-02-13 14:00:00,Month-to-month,Mailed Check,18,104.43,4281.63,3,2,0,41.0,0,3,28.0
CUST-01048,2023-02-13 15:00:00,Month-to-month,Mailed Check,75,98.53,4039.73,2,4,0,41.0,0,3,9.0
CUST-01049,2023-02-13 16:00:00,Two year,Bank Transfer,67,74.78,3065.98,1,8,0,41.0,2,0,5.0
CUST-01050,2023-02-13 17:00:00,Month-to-month,Electronic Check,43,54.73,2243.93,1,3,0,41.0,0,2,21.0
CUST-01051,2023-02-13 18:00:00,Two year,Bank Transfer,32,90.98,3730.18,0,7,0,41.0,2,0,9.0
CUST-01052,2023-02-13 19:00:00,Month-to-month,Mailed Check,68,33.45,1371.45,2,7,0,41.0,0,3,13.0
CUST-01053,2023-02-13 20:00:00,Two year,Mailed Check,77,81.14,3326.74,3,2,0,41.0,2,3,3.0
CUST-01054,2023-02-13 21:00:00,One year,Mailed Check,50,65.85,2699.85,0,10,0,41.0,1,3,5.0
CUST-01055,2023-02-13 22:00:00,Two year,Electronic Check,79,118.01,4838.41,2,4,0,41.0,2,2,28.0
CUST-01056,2023-02-13 23:00:00,Month-to-month,Electronic Check,54,75.68,3102.88,1,1,0,41.0,0,2,4.0
CUST-01057,2023-02-14 00:00:00,One year,Mailed Check,64,79.7,3267.7000000000003,2,8,0,41.0,1,3,13.0
CUST-01058,2023-02-14 01:00:00,Month-to-month,Bank Transfer,48,94.11,3858.51,0,10,0,41.0,0,0,9.0
CUST-01059,2023-02-14 02:00:00,Month-to-month,Bank Transfer,52,73.6,3017.6,1,10,0,41.0,0,0,49.0
CUST-01060,2023-02-14 03:00:00,One year,Credit Card,18,50.2,2058.2000000000003,1,9,0,41.0,1,1,45.0
CUST-01061,2023-02-14 04:00:00,Two year,Unknown,25,78.35,3212.35,2,1,0,41.0,2,4,8.0
CUST-01062,2023-02-14 05:00:00,Two year,Bank Transfer,29,114.98,4714.18,3,7,0,41.0,2,0,14.0
CUST-01063,2023-02-14 06:00:00,One year,Mailed Check,76,66.89,2742.49,0,1,0,41.0,1,3,5.0
CUST-01064,2023-02-14 07:00:00,Month-to-month,Bank Transfer,71,91.16,3737.56,0,1,0,41.0,0,0,26.0
CUST-01065,2023-02-14 08:00:00,Month-to-month,Credit Card,74,118.02,4838.82,1,9,0,41.0,0,1,12.0
CUST-01066,2023-02-14 09:00:00,One year,Credit Card,36,104.69,4292.29,3,10,1,41.0,1,1,78.0
CUST-01067,2023-02-14 10:00:00,Month-to-month,Mailed Check,42,89.31,3661.71,1,10,1,41.0,0,3,64.0
CUST-01068,2023-02-14 11:00:00,Month-to-month,Bank Transfer,74,96.24,3945.84,0,6,0,41.0,0,0,18.0
CUST-01069,2023-02-14 12:00:00,Month-to-month,Electronic Check,49,114.28,4685.4800000000005,1,1,0,41.0,0,2,6.0
CUST-01070,2023-02-14 13:00:00,Month-to-month,Unknown,29,116.38,4771.58,4,7,0,41.0,0,4,11.0
CUST-01071,2023-02-14 14:00:00,Month-to-month,Mailed Check,30,117.21,4805.61,1,3,0,41.0,0,3,8.0
CUST-01072,2023-02-14 15:00:00,Month-to-month,Mailed Check,45,86.3,3538.3,1,10,0,41.0,0,3,14.0
CUST-01073,2023-02-14 16:00:00,Month-to-month,Bank Transfer,18,64.62,2649.42,1,4,0,41.0,0,0,12.0
CUST-01074,2023-02-14 17:00:00,Month-to-month,Mailed Check,68,41.98,1721.1799999999998,3,4,0,41.0,0,3,14.0
CUST-01075,2023-02-14 18:00:00,Two year,Credit Card,23,64.69,2652.29,1,8,0,41.0,2,1,14.0
CUST-01076,2023-02-14 19:00:00,Month-to-month,Mailed Check,25,114.87,4709.67,3,1,1,41.0,0,3,43.0
CUST-01077,2023-02-14 20:00:00,Month-to-month,Mailed Check,21,110.08,4513.28,6,8,0,41.0,0,3,39.0
CUST-01078,2023-02-14 21:00:00,One year,Electronic Check,22,77.12,3161.92,1,9,0,41.0,1,2,52.0
CUST-01079,2023-02-14 22:00:00,Month-to-month,Electronic Check,42,78.33,3211.53,4,7,1,41.0,0,2,66.0
CUST-01080,2023-02-14 23:00:00,Two year,Credit Card,39,57.8,2369.8,0,1,0,41.0,2,1,10.0
CUST-01081,2023-02-15 00:00:00,One year,Bank Transfer,45,70.9,2906.9,0,7,0,41.0,1,0,6.0
CUST-01082,2023-02-15 01:00:00,Month-to-month,Electronic Check,56,94.3,3866.3,1,6,0,41.0,0,2,11.0
CUST-01083,2023-02-15 02:00:00,Month-to-month,Bank Transfer,40,66.21,2714.61,0,5,1,41.0,0,0,59.0
CUST-01084,2023-02-15 03:00:00,Two year,Credit Card,21,46.91,1923.31,1,5,0,41.0,2,1,15.0
